frame_num,left_ear,right_ear,ear,mar,phi,theta,label,valid
68,0.46926081560277627,0.3746998472734638,0.42198033143812,0.9777384137434177,-117.16192606211818,22.052690004322073,2,1
69,0.4843902242088833,0.38988222171491504,0.43713622296189913,0.9989320902760822,-116.98605944204823,21.180799657251935,2,1
70,0.47378135152393436,0.3830490917043851,0.42841522161415974,0.9931126424403379,-116.95434948846717,21.86474515332499,2,1
71,0.4770869120012812,0.38674236806121715,0.4319146400312492,1.0060113969034934,-116.61834840134715,21.516993225774964,2,1
72,0.4803169214282119,0.37874815535077044,0.4295325383894912,1.0028829812985502,-116.60388077461289,20.826744070792564,2,1
73,0.4882505219432477,0.3844812877217307,0.43636590483248916,0.9877565564438364,-117.0103550610855,21.678449295014897,2,1
74,0.48783760327892767,0.38404159416219247,0.4359395987205601,1.011325624009934,-116.89868318413812,21.472424492004286,2,1
75,0.4768702808911292,0.38007185160943974,0.42847106625028447,1.0593487086226634,-116.6994414949199,21.197546297572934,2,1
76,0.4805920881495749,0.377023778210045,0.4288079331798099,1.0694537264007977,-117.22233871818112,21.509165753853033,2,1
77,0.4600889427129076,0.3762937279804218,0.41819133534666475,1.0750270646922762,-117.04892701043602,21.526353715483378,2,1
78,0.46807844005939164,0.37931623550309096,0.4236973377812413,1.0442045784894511,-117.09130117128356,21.108990996735827,2,1
79,0.4590221937604781,0.3822593905814692,0.4206407921709736,1.057467048666071,-116.91988175349937,20.926763833694235,2,1
80,0.4656732147763102,0.381447095880957,0.42356015532863356,1.0732393014173676,-116.92999034433475,20.62207717394817,2,1
81,0.4567131327369405,0.3773542370465952,0.41703368489176784,1.0716733727977177,-117.01930769378534,20.629171920878306,2,1
82,0.4698086169481498,0.3805736802571688,0.4251911486026593,1.1140455951915376,-116.9807713183177,20.73726151811398,2,1
83,0.4934419920968769,0.3922208283242603,0.4428314102105686,1.124367936925015,-117.0286730859054,20.820687974361114,2,1
84,0.5028995587388724,0.39423517945442615,0.4485673690966493,1.107989118664786,-117.92734918518677,22.127202180875138,2,1
85,0.4940522640526566,0.38543967677989543,0.43974597041627606,1.0556645385491437,-117.61407337196786,22.383378848526725,2,1
86,0.5014370628753524,0.385788384152023,0.4436127235136877,1.0986743100239724,-117.21377349520581,21.895768581402184,2,1
87,0.4920333105610386,0.3785699704883644,0.4353016405247015,1.1159808607925357,-117.14731774325087,21.672086766885908,2,1
88,0.48946931127618926,0.37810446508885354,0.4337868881825214,1.120894728941074,-117.48660172701098,21.774834356456694,2,1
89,0.4767026100806899,0.3747485439399624,0.42572557701032615,1.104639616805251,-117.94222104885247,22.505183534406825,2,1
90,0.4843055483461698,0.37539705535888235,0.42985130185252607,1.1175140164766943,-117.57507738879774,21.84459684988894,2,1
91,0.48788035130304774,0.3764385994343057,0.4321594753686767,1.1305626990986974,-117.75166123890928,21.732078182016316,2,1
92,0.48955736887051016,0.38352449294011015,0.43654093090531015,1.0903426733586312,-117.28592147101237,22.00000196010243,2,1
93,0.4872401414379858,0.3856986643029903,0.4364694028704881,1.0904535961317552,-117.58817380287917,22.08345706475792,2,1
94,0.4907789849883066,0.3784677215814481,0.43462335328487733,1.080020893395889,-117.63867474609803,21.914183915520283,2,1
95,0.48154164762579843,0.37820182026808546,0.42987173394694195,1.0803284482483952,-117.66119885014959,21.98912236015712,2,1
96,0.45757694872426136,0.36358235428458346,0.41057965150442244,1.1425867302866448,-118.49989990451901,22.209092071875496,2,1
97,0.4809230455961455,0.3671643480211254,0.42404369680863546,1.1184664580971135,-118.61831305750954,21.29898700511093,2,1
98,0.47580116048597015,0.3585460883459166,0.4171736244159434,1.0255054448260243,-117.13435639902016,17.961015399395755,2,1
99,0.47261721121983674,0.36459959764857386,0.41860840443420533,1.0144325256688353,-117.42537477919409,18.792301024418595,2,1
100,0.4740422392690168,0.37040257112021263,0.42222240519461474,0.9839372097219116,-117.65051065238916,18.68953595595486,2,1
101,0.48101358557655094,0.36971893508454345,0.4253662603305472,0.9663181526477844,-118.1573513563246,18.40999241396139,2,1
102,0.4894382340962771,0.36862723158279737,0.42903273283953725,0.9770672613803955,-117.30770185375225,17.747123607911373,2,1
103,0.48495432689151646,0.3742264102756094,0.4295903685835629,0.9592066652458535,-117.74619988301649,18.150724569159653,2,1
104,0.4747487034610872,0.35806682329701744,0.41640776337905233,0.955707764775824,-118.00671261755251,18.087868285575787,2,1
105,0.4729898992464082,0.36122427496962234,0.41710708710801525,0.9236251964764268,-118.35339766672428,18.400615414871602,2,1
106,0.4780356116853133,0.3583472452396745,0.4181914284624939,0.9027969088835276,-119.11826046169762,18.459092527051105,2,1
107,0.4790907388382919,0.3621378305821537,0.4206142847102228,0.9090304410427172,-119.51583664078963,18.59153831150405,2,1
108,0.4854823511144106,0.35467661863941785,0.42007948487691427,0.8599258109044748,-120.9583860248132,19.640978667249,2,1
109,0.4832813540369012,0.34432123636594797,0.4138012952014246,0.8330119793005362,-121.49913584335549,19.93195484897074,2,1
110,0.468356089399255,0.33596596325674943,0.4021610263280022,0.82111307461778,-122.03234583862019,19.41565341389037,2,1
111,0.4649486461192303,0.3383076620852719,0.4016281541022511,0.7960914979883821,-122.18473969414804,19.36628028200811,2,1
112,0.5012631848413934,0.35908040319138534,0.4301717940163894,0.7790410823766016,-123.05770670953551,20.494200514963183,2,1
113,0.482713359903509,0.3416881392552531,0.412200749579381,0.7637302268044595,-123.9643133294824,20.921509327423692,2,1
114,0.4813011559779105,0.3496076165436406,0.4154543862607756,0.7510337841592658,-124.2208454192882,20.96025142855361,2,1
115,0.5016011843808159,0.3595505572056352,0.43057587079322557,0.722100179347653,-125.04916314238822,21.491584704537242,1,1
116,0.4921611239969055,0.3487307545898849,0.4204459392933952,0.6898396304917461,-125.54242854602418,22.00750264382961,1,1
117,0.5005508584588382,0.36628693113609256,0.43341889479746537,0.645702536627245,-126.2618394912096,22.792718925115338,1,1
118,0.5012788040736034,0.37604099750777814,0.4386599007906907,0.6113987686127476,-126.58251511863378,23.339127890978755,1,1
119,0.48925936219778937,0.36597906480455095,0.42761921350117016,0.5907579962827595,-127.0400695084076,23.696904067636027,1,1
120,0.4593112201837986,0.3453654118221305,0.40233831600296455,0.5490421299630657,-128.09132282374966,24.77087980634706,1,1
121,0.4640161916324467,0.3483858486763767,0.4062010201544117,0.5115662547489609,-128.12018740288897,24.865602268947253,1,1
122,0.4681137298739183,0.3587118197330956,0.41341277480350697,0.4803722371243949,-129.66324491038122,26.361637719325724,1,1
123,0.4464806486031737,0.3442707503648013,0.39537569948398754,0.4548988378457033,-130.02344338029516,26.907206364848417,1,1
124,0.46160998399698316,0.351073636339433,0.4063418101682081,0.4113794662025354,-129.44946019482805,27.412408618665726,1,1
125,0.45240833396348296,0.34689945156791757,0.3996538927657003,0.3897637216288866,-131.2989482076263,29.431199921332233,1,1
126,0.4596329055599129,0.356073613006924,0.4078532592834184,0.3408216694742824,-132.6421738104006,30.72140181224853,1,1
127,0.4654727266777321,0.36615419711728103,0.41581346189750656,0.32019222449744245,-133.88869308294838,31.80157541040147,1,1
128,0.45070303606415124,0.3535731854248974,0.4021381107445243,0.3157552809191231,-133.54682728514413,31.830789301258942,1,1
129,0.28687678461214183,0.23665878154598644,0.2617677830790641,0.3317592832702491,-133.4265497262457,31.862328625882675,1,1
130,0.19394982536659988,0.12514104538845944,0.15954543537752966,0.32848262382383436,-134.58678100887994,33.85867850215261,0,1
131,0.23458030706086194,0.17070627665715565,0.2026432918590088,0.35421311087418367,-134.2817959867523,33.68402083963851,0,1
132,0.2925344066420011,0.2390964351703392,0.26581542090617016,0.32656283842807465,-133.00122978474053,31.922052719168033,1,1
133,0.4113112355838838,0.30230715322574486,0.35680919440481434,0.28800969578921426,-133.38260097565401,31.87255106401974,1,1
134,0.4082556357604377,0.3106105754966125,0.3594331056285251,0.2822843933305609,-133.73774490337055,32.362762157419354,1,1
135,0.42150217304368864,0.31899657236133633,0.37024937270251246,0.2749493918799729,-134.4471651384782,32.822789525824504,1,1
136,0.4274739818982661,0.3201352218205598,0.37380460185941294,0.2706366339414322,-134.99189398311532,33.26509651708945,1,1
137,0.45684905076943616,0.3389565489677966,0.3979027998686164,0.26640386184589915,-135.11718369103167,33.353714939064204,1,1
138,0.4644106969133133,0.3469032641543921,0.4056569805338527,0.2563263778901176,-133.51333928455904,32.97637874139068,1,1
139,0.45444423365100545,0.3430042292701082,0.3987242314605568,0.24673180394085972,-133.04477131542092,32.70432526673537,1,1
140,0.4433506160910141,0.3412679306028916,0.39230927334695287,0.2468268032121573,-132.86781323147724,32.043119147599754,1,1
141,0.4288703915123661,0.337491977405226,0.38318118445879606,0.2485263944215705,-132.75410826199786,32.42741916923621,1,1
142,0.42225894135494263,0.3389346107968302,0.3805967760758864,0.23515311521192964,-132.93156866800163,32.65664512605626,1,1
143,0.45296337619620314,0.34978280299393244,0.4013730895950678,0.24042077431772765,-132.1933404355748,32.32055134192036,1,1
144,0.4610908865599037,0.35972044836463746,0.4104056674622706,0.22464378444477234,-133.00320941375958,33.155906143715036,1,1
145,0.483910191954377,0.3906804735583345,0.4372953327563558,0.20205051970367272,-131.47467408769356,31.957913124759703,1,1
146,0.49167956832555515,0.38751937908511,0.4395994737053326,0.20322193876895991,-130.73629663084122,31.84938595177531,1,1
147,0.46923935983289666,0.3700540296748536,0.41964669475387517,0.207245146670796,-130.26147476451987,31.867848102220208,1,1
148,0.45445808688887984,0.3691939038752241,0.411825995382052,0.1917930322885372,-129.66527834965316,31.54627054681883,1,1
149,0.46588259979539537,0.37447869332603656,0.42018064656071596,0.20538515045984987,-128.90559396850455,31.35317661377613,1,1
150,0.48091811136967433,0.3775208983367021,0.4292195048531882,0.2031439906528404,-128.00738225670779,30.81029342706515,1,1
151,0.4838007488405511,0.3772931225952642,0.43054693571790764,0.20015126907875566,-127.94017807936916,31.0347685639439,1,1
152,0.4785215036263867,0.3715274235514191,0.4250244635889029,0.1890870122597124,-127.90026020855716,31.258834252417984,1,1
153,0.4610104144923789,0.37521284237455765,0.4181116284334683,0.17053541100057673,-127.16031222462445,30.98099484318771,1,1
154,0.4826883496505518,0.3791812244982944,0.4309347870744231,0.1542027218837193,-127.95562996967679,32.091246270590126,1,1
155,0.4728057569091153,0.37983661754399245,0.4263211872265539,0.1236605233723478,-126.67647903324414,31.329544459197162,1,1
156,0.45679565592299376,0.37343823453122216,0.41511694522710796,0.06220347358147451,-126.42542303992397,31.706433303939008,1,1
157,0.48754338883477744,0.3836935109442794,0.4356184498895284,0.01563612902971449,-126.41686040480882,32.02529252921077,1,1
158,0.48829516082257896,0.38134018641689954,0.4348176736197392,0.015768882661063917,-126.16420528553535,31.84389356439181,1,1
159,0.48259240955319344,0.3858051177914078,0.4341987636723006,0.018404416826599525,-126.12300403236715,31.552919786890346,1,1
160,0.4919145392153704,0.38643549197708316,0.4391750155962268,0.02057470745950706,-125.57977346140565,31.342986563902507,1,1
161,0.5019516843093078,0.39108834485586547,0.4465200145825866,0.025627981896934337,-125.7973659494402,31.656029394195173,1,1
162,0.5132724446611925,0.3950380406575697,0.4541552426593811,0.027003630062856134,-126.25851858087488,31.85344978040888,1,1
163,0.4789904113364352,0.357991777956801,0.4184910946466181,0.040432189171721845,-125.39840708386718,30.749154390610407,1,1
164,0.16058729618341633,0.11973245716707304,0.14015987667524468,0.02809003971407151,-125.82654040931244,32.9155658098289,0,1
165,0.16104940643991392,0.10225671398705624,0.13165306021348508,0.02238132642385004,-127.14446810763097,33.83558760753939,0,1
166,0.20532643735413045,0.16222609963260357,0.183776268493367,0.02479230882975191,-127.2029853580302,33.722721792530436,0,1
167,0.35684017621654845,0.2904945246709275,0.32366735044373796,0.027170664628116264,-126.69047893000138,32.55425449485783,1,1
168,0.428694867850357,0.3344594660203172,0.38157716693533705,0.02835459416798798,-126.91759859484114,32.07785612031762,1,1
169,0.43811889408029986,0.3414307843393391,0.3897748392098195,0.019485896454811205,-127.11686070200166,32.61497118102815,1,1
170,0.4527802286821351,0.3454543264512024,0.3991172775666687,0.023257649261817115,-128.4061536074262,31.966576370178093,1,1
171,0.45515195755069604,0.3550867146349342,0.40511933609281514,0.02645897793919781,-127.43921060757184,31.28465218767997,1,1
172,0.4444270220744148,0.35513579858469724,0.39978141032955605,0.02337149117488872,-127.82050552309117,31.74678021988011,1,1
173,0.45272238944060683,0.357052885698885,0.4048876375697459,0.02688837762256022,-126.33040238301956,33.38897229784968,1,1
174,0.4605877439016504,0.3655467199682065,0.41306723193492845,0.034977447894168755,-126.77994470740636,33.70954857507641,1,1
175,0.4853883207967451,0.37610887133102394,0.4307485960638845,0.03337720249538247,-126.39323157319001,33.22029123669713,1,1
176,0.49318481941938336,0.37973821252315076,0.43646151597126703,0.039082035207398155,-127.67760040274972,33.268929381598575,1,1
177,0.47135632572330927,0.37094309031003075,0.42114970801667,0.04075928844652098,-127.04939460196698,33.52788872858024,1,1
178,0.49068139392436905,0.38010320001114273,0.4353922969677559,0.0301509816836573,-127.71206847562664,33.091359287664915,1,1
179,0.4821612622810344,0.37192225512771987,0.4270417587043771,0.02359083449906146,-127.44968300625975,33.40292794347434,1,1
180,0.47449841709978885,0.3805245839998393,0.42751150054981407,0.030890093048740963,-128.33009716891675,33.21406516733823,1,1
181,0.4804993076589506,0.3851921711333236,0.43284573939613713,0.03011262644852558,-127.7816865370229,33.301736417301036,1,1
182,0.4778388136186162,0.38452310398924855,0.43118095880393237,0.029667085308238094,-128.36344682769578,33.09617507547033,1,1
183,0.4890470119939067,0.3870723509365704,0.43805968146523855,0.030637351420668094,-127.07930644792674,34.33033432413628,1,1
184,0.48772100005592894,0.3889262280963415,0.4383236140761352,0.031436165039281164,-128.25320722739534,33.50629950235029,1,1
185,0.4883618991653797,0.39184445344908686,0.4401031763072333,0.029051818895205524,-128.0763962025711,32.654606239365,1,1
186,0.49965231614701483,0.4028372881245871,0.451244802135801,0.040696473057253796,-128.27063617756698,32.60231175400365,1,1
187,0.5278681839320101,0.4171180233946687,0.4724931036633394,0.03865991258823998,-127.52060077071913,32.571123125201375,1,1
188,0.5274192213418073,0.4185342022388019,0.4729767117903046,0.04175458734195153,-127.72558119255908,32.61563737814804,1,1
189,0.5214682398695547,0.41732860465608107,0.4693984222628179,0.04374944333764021,-127.24225153139663,32.849062311787,1,1
190,0.5180595410047174,0.4093975932381046,0.463728567121411,0.0593900899468587,-126.82506856761066,32.40390102489677,1,1
191,0.522579298183555,0.4101240804365388,0.4663516893100469,0.12663573857766552,-127.95382791646175,31.47193705161837,1,1
192,0.5097278908234137,0.39851864664237613,0.45412326873289494,0.17895303360438242,-126.36086444140494,31.674645572133834,1,1
193,0.5277478398542674,0.4138696249824978,0.4708087324183826,0.1897445198944187,-126.68576605097087,32.152990593491474,1,1
194,0.5285275625043303,0.42029823990814824,0.47441290120623925,0.16922153352617017,-126.40837490258062,32.221450465531206,1,1
195,0.5324991635047814,0.42575869765229524,0.47912893057853834,0.1332130224297141,-125.71816018216417,32.664163532873744,1,1
196,0.5229271698554742,0.4240299995700058,0.47347858471273996,0.03134232975539494,-123.95318073878944,32.0076523043789,1,1
197,0.5328882997253208,0.4299047024011764,0.4813965010632486,0.023738848556403454,-123.0933717219192,32.136713680581074,1,1
198,0.5457389480131134,0.4378849268418882,0.4918119374275008,0.01787052570842663,-122.53994612792764,32.148490284306796,1,1
199,0.517803610828954,0.4196853092039311,0.46874446001644254,0.013754367971006069,-121.39532979125876,31.756705897673154,1,1
200,0.5613979874123094,0.4386313484553622,0.5000146679338358,0.013410747994891547,-121.25681808982478,31.846204616724986,1,1
201,0.5497704655066906,0.43685818216640004,0.49331432383654533,0.01589817694949518,-121.45721641732887,31.799679015277537,1,1
202,0.5716683640205344,0.4418098905921399,0.5067391273063372,0.015279942235982377,-121.22674550488856,31.656009730046872,1,1
203,0.5806851242015847,0.4480234304814132,0.514354277341499,0.01552218241192385,-121.44424553460989,31.741347667584026,1,1
204,0.5844091854454592,0.4522512052170371,0.5183301953312481,0.010552100743021382,-121.91085163034096,32.40659335431604,1,1
205,0.5646867399167934,0.43439824681962885,0.4995424933682111,0.010389042216555093,-121.44409273647337,32.037037668520824,1,1
206,0.5559000372916463,0.4291927570846388,0.4925463971881425,0.010410384786554419,-121.15494506315552,31.92397900632512,1,1
207,0.4801187297093658,0.36214652678196335,0.42113262824566455,0.0182520773977406,-121.29524807882507,31.152141979133596,1,1
208,0.21601037726606123,0.16901765121699996,0.19251401424153058,0.018431472091966418,-122.22599407008455,32.79675530919319,0,1
209,0.19980497295263475,0.15742808495740765,0.1786165289550212,0.019129786886517498,-122.0630467503714,33.10313470441843,0,1
210,0.29757019890570213,0.2418783266794978,0.2697242627926,0.020600775163630403,-121.96221711301166,32.876522972473985,1,1
211,0.4504670992835995,0.3397653010443222,0.3951162001639609,0.021804783410888453,-120.6029867852373,31.69227795413639,1,1
212,0.49962223802948186,0.38082735205011414,0.440224795039798,0.01806571162675265,-120.56694705414016,31.304900010339274,1,1
213,0.5273759299256743,0.4001711968419415,0.46377356338380793,0.019175941217085643,-120.68160623391385,31.24020638404245,1,1
214,0.5417975596070082,0.4178716271035963,0.4798345933553022,0.01596397868510688,-120.77518266260513,31.37859371836392,1,1
215,0.5517140080896864,0.4257895989459519,0.48875180351781916,0.01999532130186218,-120.81403258241814,31.464575853859085,1,1
216,0.5358499704297319,0.4253024012761174,0.48057618585292466,0.023245341244492932,-120.87568902543063,31.188220822357618,1,1
217,0.5537215011584017,0.44127806156020166,0.4974997813593017,0.015758448838656333,-120.99509341531996,31.432563035480662,1,1
218,0.5410375398713361,0.4392559306889647,0.4901467352801504,0.02170031715764393,-120.46771083392281,30.855009440883972,1,1
219,0.5478726682462874,0.4410540129540371,0.4944633406001623,0.0240893601121064,-120.49838157345276,30.896740209651718,1,1
220,0.5316559083891116,0.4351270425469102,0.48339147546801087,0.028428266067893896,-121.08620301516466,31.18946812182611,1,1
221,0.5402650885533448,0.4350063519836875,0.4876357202685161,0.05774870616529161,-122.01661348954141,31.335040807060594,1,1
222,0.5464188783534214,0.4349582937842023,0.4906885860688118,0.06442337132231003,-122.6853469286745,31.717870164014514,1,1
223,0.5501955900160345,0.4392813186836524,0.4947384543498434,0.0724050473216054,-123.10527887927516,32.03646317565922,1,1
224,0.5519263313586129,0.44577943200246445,0.49885288168053865,0.035029736065160216,-123.36808601801586,32.04199778507147,1,1
225,0.555213955203069,0.4407154339518148,0.4979646945774419,0.02235306932283389,-123.04053899176851,32.57817545885753,1,1
226,0.5451719595105775,0.4329348585111806,0.489053409010879,0.016486665594268892,-123.09682837797918,32.712488811258716,1,1
227,0.545042333253814,0.431429796218576,0.488236064736195,0.014244950705134872,-123.60676471640951,32.96897248652097,1,1
228,0.5644672842657118,0.4475563098148746,0.5060117970402932,0.013656292899196166,-124.82559239726584,33.47639509037093,1,1
229,0.561278425999466,0.443117575444511,0.5021980007219885,0.012246039672452943,-124.75796989270141,33.93644634550926,1,1
230,0.557086587523463,0.43810336483172596,0.49759497617759446,0.011318696246745637,-125.1193067825748,34.04021558208997,1,1
231,0.5625213523841558,0.44111120999533737,0.5018162811897466,0.012016379265311718,-125.48733619989652,34.008683058782495,1,1
232,0.5590734588737529,0.4417292628549584,0.5004013608643556,0.010246561379310145,-125.51941712260151,34.25924046943487,1,1
233,0.5685022044162032,0.44261974715980584,0.5055609757880045,0.009647662690609947,-125.63709212204716,34.36838922547011,1,1
234,0.5399288250305806,0.42354659888227597,0.4817377119564283,0.010867898312914813,-125.77022776440477,34.394461461936785,1,1
235,0.5278711171203291,0.41910597046240566,0.4734885437913674,0.010051850562561467,-125.85422916925641,34.466326695453844,1,1
236,0.5375713550308507,0.428538500966523,0.4830549279986869,0.013754643138960979,-125.8890584110987,34.245289791784806,1,1
237,0.5336366436981377,0.42927354373560367,0.4814550937168707,0.01269402574517104,-125.90453587229058,34.39768405728555,1,1
