frame_num,left_ear,right_ear,ear,mar,phi,theta,label,valid
83,0.39817127984452527,0.39476870697097716,0.39646999340775124,0.1778398354533853,-127.7147905017725,27.88799122222007,1,1
84,0.386622593490565,0.3865606798402004,0.3865916366653827,0.19566306755168444,-125.66528946833618,30.029216050638777,1,1
85,0.3894968330038915,0.3948198931557628,0.39215836307982715,0.2269977575476245,-124.34402827287327,31.45736642273645,1,1
86,0.3920295565453255,0.40975481492478116,0.40089218573505336,0.24165433067946618,-124.77396299407131,27.91083398226349,1,1
87,0.39011499303554564,0.42698072347677063,0.40854785825615814,0.23779036762637143,-124.82163687384501,28.686898268183374,1,1
88,0.3850741482892291,0.4214724574667928,0.40327330287801094,0.22673755950052815,-124.46731941548931,27.934997457733484,1,1
89,0.389673435180547,0.4260876434253892,0.4078805393029681,0.22357546998737818,-124.32026286514305,27.401233371586304,1,1
90,0.38587668078950593,0.4317518168730712,0.4088142488312886,0.20309622347770925,-124.45078283342337,28.7655181928146,1,1
91,0.38539162778222646,0.42771336997440285,0.4065524988783147,0.13668338763981697,-124.80954232496882,29.103291359120725,1,1
92,0.3821694821241371,0.42739335159960545,0.4047814168618713,0.05447213847269899,-124.95786336962827,27.123762067113173,1,1
93,0.36910648845089167,0.4165569836726011,0.3928317360617464,0.048798068798639405,-124.3111650574199,28.733891253360063,1,1
94,0.37929893306596296,0.43254037978022764,0.4059196564230953,0.045268578602105786,-124.20832277240955,28.576642480022876,1,1
95,0.38170941392822316,0.4272535304466122,0.4044814721874177,0.052315297411182515,-125.0628046300828,27.204851158918615,1,1
96,0.3777450842214221,0.4179919195530552,0.39786850188723866,0.06505246697787223,-124.09979968941333,27.200051861267728,1,1
97,0.37462626746795685,0.42473518132665733,0.39968072439730706,0.07412475831114099,-124.09549524895519,28.731461766740967,1,1
98,0.37325182320352673,0.4236932827728684,0.39847255298819756,0.10789281792827961,-123.68737591016686,28.41693071539427,1,1
99,0.37233042474774325,0.4207923122783129,0.39656136851302803,0.14565051545582577,-123.72343276363512,27.587294529311123,1,1
100,0.38059478802729907,0.4278286492573234,0.4042117186423112,0.18972663675316406,-124.34570035876341,27.623245124168054,1,1
101,0.37659381581528445,0.42470156791254954,0.400647691863917,0.21179962637332544,-123.49862975757088,27.20314100763634,1,1
102,0.37965355724054717,0.4295313112035851,0.40459243422206614,0.20579945569505773,-123.60626435449919,27.429145498404957,1,1
103,0.3865326505723295,0.4433215503662787,0.4149271004693041,0.23630955086714783,-123.17506510707803,26.538481701359952,1,1
104,0.37456997379498336,0.42632229842327257,0.40044613610912794,0.27984114359041756,-123.3359470749631,26.100036806106342,1,1
105,0.3736677256580743,0.41741278480433147,0.3955402552312029,0.29141496021992896,-123.49963694278621,26.206362220240774,1,1
106,0.3726978701623533,0.42406842594204675,0.3983831480522,0.3083005860447029,-123.05094164083191,25.765889575144424,1,1
107,0.36645776526051976,0.410973682477541,0.3887157238690304,0.25845234038414056,-123.13972297694757,27.00226205012874,1,1
108,0.3743199880291232,0.41819684816131214,0.39625841809521767,0.02237429872771926,-122.63938330281607,27.726459536222634,1,1
109,0.37230991327962587,0.4172769667978791,0.3947934400387525,0.0126696936819584,-122.06757754857128,26.38648079224786,1,1
110,0.3740589168461003,0.4210930906831699,0.3975760037646351,0.019401647503728185,-120.83159727784256,24.780364805604098,1,1
111,0.38093968621581964,0.4292918551340023,0.405115770674911,0.054603017599798416,-122.98153296198653,27.09316251332706,1,1
112,0.3728832821136274,0.42634236546282905,0.39961282378822827,0.04181520553664326,-122.98449859963942,27.318564533879325,1,1
113,0.3729168551540186,0.4251531693578376,0.3990350122559281,0.09437223540042308,-122.69123211686053,26.987429906922568,1,1
114,0.37402354067999494,0.423541777245351,0.39878265896267295,0.1613461295750018,-123.51766961776521,28.352732974619908,1,1
115,0.3713069115441582,0.42718317792899635,0.3992450447365773,0.18857276492474231,-123.65371898054714,27.97071853368901,1,1
116,0.3772654872739285,0.43160902217963254,0.4044372547267805,0.15358482403314716,-123.32197675119434,27.567567624970014,1,1
117,0.38589814828346525,0.4303002715864896,0.4080992099349774,0.1315395717291869,-122.55746341113608,26.706909491660046,1,1
118,0.3792956501295584,0.43063308448252163,0.40496436730604,0.07062828656608137,-124.40572577401304,27.50658328815724,1,1
119,0.3818264521331848,0.42636302167349555,0.4040947369033402,0.04584494853962848,-124.36256800286314,28.63490645888513,1,1
120,0.3792000058618729,0.42492837155409985,0.4020641887079864,0.05793361120843571,-123.61961583948016,26.99616481789667,1,1
121,0.3786089655037308,0.427439528316889,0.4030242469103099,0.05343901269143941,-122.92546110981435,28.021153767894933,1,1
122,0.38506142714150043,0.4291591409340131,0.40711028403775673,0.05487479954056199,-124.52635568318595,26.51953028667412,1,1
123,0.3915092248665337,0.42723149633015495,0.4093703605983443,0.0688797927239062,-123.09448071964567,28.12696765949252,1,1
124,0.39274014798829415,0.42737130936338474,0.41005572867583945,0.14349700994401116,-122.08422438345389,28.41263335508489,1,1
125,0.39274269967315856,0.42077143539181006,0.4067570675324843,0.2081796737988951,-123.59997576984122,28.304392776375526,1,1
126,0.3970342267276699,0.4292094368050092,0.41312183176633954,0.22488223419509637,-123.98169714943062,27.92263555755432,1,1
127,0.3832455503329512,0.41827841995880394,0.4007619851458776,0.24060294054719492,-124.41925968824505,27.69773867407092,1,1
128,0.3897297790365606,0.42573100498466426,0.40773039201061245,0.251533698447078,-123.53663698282939,27.645302588535227,1,1
129,0.3958944517462881,0.4117291458669177,0.4038117988066029,0.2581755805403273,-124.63927307480526,27.033082466451383,1,1
130,0.37908848334689527,0.39988683763902366,0.38948766049295946,0.24547753267593958,-124.82379201532672,28.121911820783808,1,1
131,0.37731102357554214,0.3923097771411469,0.3848104003583445,0.22066694080620292,-125.44471551305436,28.655761604799004,1,1
132,0.3441966623468023,0.36466518155396427,0.3544309219503833,0.20710217642659415,-124.96281683765076,31.412012505010015,1,1
133,0.3243228315957819,0.33864249124728446,0.33148266142153315,0.15530485419470658,-127.56810844351693,30.903691721620902,1,1
134,0.2224060581226036,0.20317295143795003,0.2127895047802768,0.11556474680018416,-125.84860654919957,32.485368866439096,1,1
135,0.06739529611143512,0.07870285755835821,0.07304907683489667,0.12979100111803704,-125.99397556085233,32.64351201599918,0,1
136,0.11177416733179395,0.09527356446500544,0.1035238658983997,0.07573976892100341,-126.03104918962428,34.22186253508277,0,1
137,0.17901219294006507,0.11937709289722094,0.149194642918643,0.06378744734714101,-124.51508476998328,33.782362658799,0,1
138,0.2932168024636629,0.17854903246778364,0.23588291746572326,0.05850582793340259,-125.0334185548982,31.43341188190941,0,1
139,0.39270902499711563,0.3311702891338491,0.36193965706548237,0.015842285833156965,-122.3341768105557,30.888608280316245,1,1
140,0.42456076959904426,0.3780078590472609,0.4012843143231526,0.015688396334493836,-122.46625343325458,31.585041481560353,1,1
141,0.42687613597981766,0.38214825253948603,0.40451219425965185,0.019993292863618128,-121.43412455386816,30.555346830946018,1,1
142,0.4339833029260895,0.364797310642288,0.39939030678418874,0.026090991840076256,-122.90261542858262,31.556276611642367,1,1
143,0.4298941571759933,0.366344252417298,0.39811920479664564,0.0686605493114869,-122.40991836313019,30.337371836167165,1,1
144,0.44603057642519334,0.36679967975892797,0.40641512809206065,0.15837767641399025,-122.15824148559045,29.012331005775792,1,1
145,0.434410902582081,0.37455168116784676,0.40448129187496384,0.18338836708863707,-120.72128316779668,27.081938073422418,1,1
146,0.46231285514165427,0.38483759416647584,0.42357522465406505,0.1908799693861403,-120.55608654432056,26.619143838644444,1,1
147,0.44909421317991793,0.37393166560492297,0.41151293939242045,0.1776191985676654,-121.48455462350161,27.61405257775126,1,1
148,0.4546177521684819,0.3835009134603084,0.4190593328143951,0.2045052028692001,-120.49003580074083,26.344789548397767,1,1
149,0.4715399946765524,0.38484465852269534,0.42819232659962386,0.24474334549956422,-120.67318195334938,25.478713171372867,1,1
150,0.4821474012360322,0.3676191725321557,0.42488328688409394,0.25415104505881375,-120.41527291354194,24.829912355923852,1,1
151,0.4458791863505055,0.3316811679820872,0.3887801771662963,0.28003884814085445,-119.77887151925061,24.37980652890607,1,1
152,0.3899879238453691,0.2512747022286225,0.3206313130369958,0.2608680260073151,-121.50603006565213,25.660976728885927,1,1
153,0.4147588194603334,0.2744117212420027,0.34458527035116804,0.27198961804635713,-118.96235090338791,23.041619041699427,1,1
154,0.4462292839647261,0.262333930927915,0.35428160744632053,0.2736425196593089,-115.66743830146969,19.34866541534676,1,1
155,0.5253953818455738,0.3065134768880588,0.41595442936681626,0.31226348936039694,-116.74185486291206,20.311761936046896,1,1
156,0.48610945434299097,0.2812941233116957,0.3837017888273433,0.3428556992829361,-116.83243037981181,20.091273924156024,1,1
157,0.6573459173769582,0.3239017474675805,0.49062383242226937,0.3948978446697565,-114.94824780178365,17.476506708337894,1,1
158,0.648460316611388,0.3217166612153267,0.4850884889133574,0.41695762918274776,-113.43489994764823,15.960627728848479,1,1
159,0.7268975486344441,0.36905050130071837,0.5479740249675813,0.4620506731028627,-110.58912148919661,12.91280647547638,1,1
160,0.6748756644927596,0.34667720991405315,0.5107764372034064,0.45454988043234806,-109.83323575422438,12.406290280698903,1,1
161,0.6508192713978866,0.3226808952741929,0.48675008333603975,0.3984241384660157,-112.07667122402115,14.448336663540033,1,1
162,0.7529860106370821,0.31857822637067396,0.535782118503878,0.43766901324429525,-113.5030608257438,15.564899967281066,1,1
163,0.7002930136135652,0.28913830635187393,0.4947156599827196,0.45610427027077705,-113.32517426703467,15.10839999034842,1,1
164,0.7199855017225257,0.29084854169747165,0.5054170217099987,0.4518653887851617,-113.85195438300468,15.383377707799873,1,1
165,0.6577267577773552,0.29212649837637117,0.4749266280768632,0.4398242217942716,-113.13942560774845,14.293746851098337,1,1
166,0.6607013153556144,0.30906671970699967,0.48488401753130705,0.44859513534499224,-112.95489244117024,14.393940134538951,1,1
167,0.6538008211725408,0.30418690084638883,0.47899386100946484,0.4554610613798953,-112.71028469552127,13.800701336457013,1,1
168,0.6654870889524209,0.3109139378869045,0.48820051341966275,0.49494107672114585,-112.46462030282643,14.13959300118278,1,1
169,0.6885772121957969,0.31408261955625383,0.5013299158760254,0.45727544578052903,-115.21537047658325,16.798913242420156,1,1
170,0.6581148796155017,0.3075009822050653,0.4828079309102835,0.45396487269386543,-114.39300362868431,15.722936324433446,1,1
171,0.6561136827171761,0.31625382529985707,0.48618375400851654,0.44965279526715807,-114.53419581494025,15.118229798991749,1,1
172,0.6443428656016701,0.30877427281354186,0.476558569207606,0.4510432556516428,-114.31071927767351,15.155226777763023,1,1
173,0.6567755462227781,0.306066148478217,0.48142084735049756,0.4288043594659682,-115.28287846527427,16.449318130443036,1,1
174,0.6388889405093288,0.3111568979541284,0.47502291923172857,0.40308281399041784,-114.8703727427672,16.02047270154103,1,1
175,0.6494221470029289,0.3264051587090911,0.48791365285600996,0.41344044140838315,-113.05307344440202,14.399187421650417,1,1
176,0.5990262053394698,0.276497578345696,0.4377618918425829,0.448303745210122,-114.18689546688607,16.589853744921314,1,1
177,0.6093694251877388,0.25977657171905866,0.43457299845339875,0.4290922056242455,-117.30224817674878,19.26976738180296,1,1
178,0.6230230114483998,0.24043988856058732,0.43173145000449353,0.43897395124242466,-117.8292706839819,19.58682595171439,1,1
179,0.6263924795050906,0.2631135413665719,0.44475301043583126,0.44961005099659707,-117.68217005993645,18.789778377583474,1,1
180,0.6555437053536053,0.2777658301651823,0.4666547677593938,0.44683666531047866,-119.22654490370304,19.981465569757425,1,1
181,0.6595887591517321,0.2805395759018364,0.47006416752678426,0.41414880355733624,-119.3802246642148,20.0947902005997,1,1
182,0.6521355262053272,0.2755100817983601,0.46382280400184367,0.4185597332178138,-117.22740973022619,17.84165159883606,1,1
183,0.6361650997651752,0.30765606416794716,0.4719105819665612,0.3941337413940162,-117.71711721864102,18.756084163376887,1,1
184,0.5664008127556404,0.30091727779478417,0.43365904527521226,0.4221619215591524,-115.35478980348549,16.608216060424397,1,1
185,0.5816418048504071,0.2944553404456712,0.4380485726480391,0.37485076462101685,-115.46380083073372,17.103518691761614,1,1
186,0.5513565493032172,0.26300134663100894,0.40717894796711307,0.39833012582642796,-115.50695360884448,17.141666978850562,1,1
187,0.5502225173694967,0.26775763227266824,0.40899007482108246,0.3781787172835532,-113.75057991226896,15.895309177065736,1,1
188,0.6009314165172734,0.28963326096301156,0.4452823387401425,0.37233810523853184,-112.79941501173072,15.05694044175359,1,1
189,0.5710427420971408,0.27039839880110006,0.4207205704491204,0.3342571719295786,-113.57601539144548,15.998122956926526,1,1
190,0.5567706224934971,0.26238077910733903,0.40957570080041805,0.36135154283768284,-113.20350910305021,16.224779706348965,1,1
191,0.5756685243444086,0.2646738157338724,0.4201711700391405,0.29673039435543574,-113.12982794601841,16.900148602170972,1,1
192,0.5873371429025865,0.2773144308816502,0.43232578689211837,0.3483169494393429,-113.78823709648182,17.20586392167363,1,1
193,0.6164318017308883,0.29093379089544136,0.4536827963131648,0.3153578353917102,-113.56637212599045,17.621581877133206,1,1
194,0.5947326886637064,0.2854270698617746,0.4400798792627405,0.28351933641953503,-112.42825770215244,17.04564771777541,1,1
195,0.6038234476682792,0.29925117621565406,0.45153731194196667,0.29480551979813374,-112.39979231834286,17.23607204107039,1,1
196,0.6513686143829797,0.3059022241857153,0.4786354192843475,0.30745860867057945,-113.20798816823682,18.197604653046078,1,1
197,0.649065452202618,0.30259215326525574,0.4758288027339369,0.28471872256677216,-112.0430703385006,17.272874067570097,1,1
198,0.6417872323317123,0.2852950029597313,0.4635411176457218,0.16715384800110614,-112.03467299347774,18.06993020252416,1,1
199,0.47841876830012614,0.24351618729179234,0.3609674777959592,0.11900424473699045,-112.53563017283167,18.687580855883176,1,1
200,0.5423818302214245,0.26544055942657385,0.4039111948239992,0.24360976942048126,-114.77216200978656,21.32691250218541,1,1
201,0.4303025901604125,0.23035932235477952,0.330330956257596,0.29867915643734294,-116.18188581342564,21.92876155894935,1,1
202,0.45863007667054784,0.2884505781500574,0.37354032741030263,0.32106131048635367,-117.38584991280986,22.808072222339003,1,1
203,0.5168502637462593,0.3477052756487319,0.4322777696974956,0.27354551478438716,-117.49779171561777,24.25857813285765,1,1
204,0.46061402117178424,0.3481675971017509,0.40439080913676756,0.26764925458704997,-118.03846460440386,23.70916904395303,1,1
205,0.498723271973039,0.38050375414531823,0.4396135130591786,0.2559845603928061,-120.08981658427533,24.716472080027607,1,1
206,0.4757250323066965,0.3712428603000537,0.4234839463033751,0.1875360812008688,-119.16737693765975,24.77803550329999,1,1
207,0.45916751841199066,0.38502559821262194,0.4220965583123063,0.2056324402206644,-119.44591460691403,24.487689064019236,1,1
208,0.46747371398735343,0.37386060993244574,0.4206671619598996,0.22042489992031272,-120.97157157724334,25.401530246504226,1,1
209,0.47312029391617516,0.38250367696147786,0.4278119854388265,0.26865418777125455,-120.85116914180789,25.503664994275315,1,1
210,0.4945871941142264,0.38558898905721134,0.4400880915857189,0.27581544729697133,-121.07358156364909,25.97872078146312,1,1
211,0.4905192247241083,0.3832992281590256,0.43690922644156693,0.2881026347872621,-120.27563104450985,25.54033996382003,1,1
212,0.4687080298213848,0.3765418073919709,0.42262491860667784,0.2212211841445934,-119.94527469012307,25.09859682688613,1,1
213,0.47058122530766705,0.3808309098863752,0.4257060675970211,0.18336524521936723,-119.27544602870671,24.389752935557336,1,1
214,0.48960676799913194,0.38329288990341803,0.436449828951275,0.14175300428340104,-119.77789017750666,25.05156394369493,1,1
215,0.49019404629988594,0.3870956164499634,0.43864483137492466,0.15048639909493727,-119.40220836042845,24.665160249588613,1,1
216,0.48911745624223674,0.3984157752935713,0.443766615767904,0.19590692641596352,-119.14684224955248,24.29677856458429,1,1
217,0.5016298771665698,0.3809697054174928,0.44129979129203134,0.24534429376405914,-118.59107940027641,23.55063805639854,1,1
218,0.485046164559769,0.37191891602050464,0.4284825402901368,0.2576041909993671,-119.65675156214603,25.012830399269163,1,1
219,0.4807981055224029,0.38170866519077973,0.4312533853565913,0.21841466714772698,-119.89834810882694,25.107383592208325,1,1
220,0.46965368923200546,0.394280417034689,0.43196705313334727,0.11857855129358127,-120.66435006234595,25.49178032978284,1,1
221,0.48879424978254427,0.3991178269346201,0.4439560383585822,0.0824628264319924,-121.03350012302707,26.111121353945798,1,1
222,0.4817077700650325,0.38936066607394204,0.4355342180694873,0.0820782565035913,-119.98724731753963,24.949854743606238,1,1
223,0.49847247492604346,0.4025980586741773,0.45053526680011036,0.13556682163337352,-119.88486375791268,24.610714490441797,1,1
224,0.48779640906174654,0.4017496511547361,0.4447730301082413,0.13338777141272842,-120.86194713053729,25.614990627109478,1,1
225,0.5028606374122516,0.4012104335283641,0.45203553547030784,0.09476088318959602,-120.07769099666848,24.940926583130103,1,1
226,0.4945552354305132,0.40985597729125584,0.4522056063608845,0.06949851980794726,-119.30918401511514,24.699327599621462,1,1
227,0.5091984031703877,0.4095678749337209,0.4593831390520543,0.08294519001251238,-118.40403556444572,23.93286160335671,1,1
228,0.49353107375183536,0.39865664255614847,0.44609385815399194,0.12817660649323456,-118.50798149691225,23.778104341114346,1,1
229,0.4991982853501338,0.3838192178226513,0.4415087515863926,0.19396245855717759,-120.05973344418909,24.698440987406922,1,1
230,0.5128787750363668,0.3776307995330173,0.44525478728469203,0.24406044567596977,-120.81376890337233,25.998233558786502,1,1
231,0.521349979392983,0.3902763542723298,0.4558131668326564,0.267982404582791,-122.45349296824314,27.48157551887091,1,1
232,0.5452904669612987,0.4035811166299033,0.474435791795601,0.2369041763973596,-123.74554586048589,28.437047344327635,1,1
233,0.5207047326524987,0.4040249112356587,0.4623648219440787,0.1840797022985122,-124.5482818920541,29.00049111123124,1,1
234,0.48038577800521837,0.3916576068353858,0.4360216924203021,0.11541562799153929,-124.19062519114418,29.43481683313082,1,1
235,0.4742635208449429,0.39430807767527404,0.43428579926010846,0.10187784009766208,-123.76126582940347,29.42668206071187,1,1
236,0.48819422546904384,0.39927099931520077,0.4437326123921223,0.05900339530299668,-123.24109669456737,28.91765156714062,1,1
237,0.4897382229196247,0.4102247533370614,0.44998148812834304,0.05599315384336178,-124.06725611705836,29.826261753471943,1,1
